task_index	fresh_model_index	grid_model_index	model_label	mass_factor	envelope_amax_um	envelope_size_exponent	anchor_ordinal	anchor_tag	region	bin_index	wavelength_um	wavelength_token	instrument	boundary_compromise	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	psf_fwhm_arcsec	wavelength_file	wavelength_file_sha256	seed	sed_photons	parameter	parameter_sha256	temperature_task_index	temperature_workdir	task_workdir
257	25	30	m2p50_a0p50_q3p75_i0p05	2.50	0.50	3.75	7	w007	window_5p4	171	5.3906283153397085	5.3906283153397085	MIRI	false	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.28389073440621038	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w007/strict_continuum_anchor.lambda	5f63ad070f3c845a8f617a8a81a0c499df4a74529835dbb910e3bc7165189b12	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q3p75_i0p05/disk_envelope_m2p50_a0p50_q3p75_i0p05_rt.para	81b2f3661254b0058ea23dd7f0ae8d9251680aca5acebaf4654d36cbdbadaf1e	25	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t257_m2p50_a0p50_q3p75_i0p05_w007
258	25	30	m2p50_a0p50_q3p75_i0p05	2.50	0.50	3.75	8	w008	window_13p8	265	13.799908320389276	13.799908320389276	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	0.5613969745728461	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w008/strict_continuum_anchor.lambda	5797e825e4c6cd5a59e2cc5a5e36940d0ba149f20340a55934be09f172095b37	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q3p75_i0p05/disk_envelope_m2p50_a0p50_q3p75_i0p05_rt.para	81b2f3661254b0058ea23dd7f0ae8d9251680aca5acebaf4654d36cbdbadaf1e	25	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t258_m2p50_a0p50_q3p75_i0p05_w008
259	25	30	m2p50_a0p50_q3p75_i0p05	2.50	0.50	3.75	9	w009	window_27p5	334	27.513091575690556	27.513091575690556	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	1.0139320219977885	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w009/strict_continuum_anchor.lambda	02feaf67a3a60f2699c2d37af292482df3aaf64119571c73370a59f2c2945f23	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q3p75_i0p05/disk_envelope_m2p50_a0p50_q3p75_i0p05_rt.para	81b2f3661254b0058ea23dd7f0ae8d9251680aca5acebaf4654d36cbdbadaf1e	25	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t259_m2p50_a0p50_q3p75_i0p05_w009
260	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	0	w000	near_ir_short	2	0.9946761707696127	0.9946761707696127	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.032824313635397222	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w000/strict_continuum_anchor.lambda	958b10dda90471bb610395d7fe4ffc4a8c52cf9552775fb9f72f08df4d0897c3	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t260_m2p50_a0p50_q4p00_i0p05_w000
261	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	1	w001	near_ir_short	21	1.2028117593024095	1.2028117593024095	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.039692788056979511	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w001/strict_continuum_anchor.lambda	03eac41388c201eb0d3587e76e6cdbb0a254d084dea08a854af129f7798c686d	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t261_m2p50_a0p50_q4p00_i0p05_w001
262	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	2	w002	near_ir_short	43	1.4987957445436022	1.4987957445436022	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.049460259569938873	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w002/strict_continuum_anchor.lambda	5e5ede487ce8e28395d8732fcd14cbdcf044a502bbc451f3e32a4d760288e0ce	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t262_m2p50_a0p50_q4p00_i0p05_w002
263	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	3	w003	near_ir_rise	59	1.7588530996181813	1.7588530996181813	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.058042152287399985	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w003/strict_continuum_anchor.lambda	6096fee96dea6c68611a03b186f6797670dfd3a73c98ffae6e4e90e535aa1aee	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t263_m2p50_a0p50_q4p00_i0p05_w003
264	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	4	w004	near_ir_rise	81	2.1916659199557045	2.1916659199557045	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.072324975358538254	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w004/strict_continuum_anchor.lambda	adcd8c330cb64fdf6cd13feaf0fe06ed6c9726df6e30e2a5ad9b3c488f684d87	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t264_m2p50_a0p50_q4p00_i0p05_w004
265	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	5	w005	near_ir_rise	96	2.546352514425122	2.546352514425122	NIRSpec	true	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.084029632976029028	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w005/strict_continuum_anchor.lambda	91d915d166c5e6bb5cb007f0659a7d85b73c54677f8d267a3239a12d70dd3290	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t265_m2p50_a0p50_q4p00_i0p05_w005
266	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	6	w006	window_3p9	139	3.9143995604061015	3.9143995604061015	NIRSpec	true	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.12917518549340135	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w006/strict_continuum_anchor.lambda	3f9b717a21e711e16c54ebd68a2308d823da5c67f37df6ad2ddbe13da82b8010	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t266_m2p50_a0p50_q4p00_i0p05_w006
267	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	7	w007	window_5p4	171	5.3906283153397085	5.3906283153397085	MIRI	false	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.28389073440621038	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w007/strict_continuum_anchor.lambda	5f63ad070f3c845a8f617a8a81a0c499df4a74529835dbb910e3bc7165189b12	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t267_m2p50_a0p50_q4p00_i0p05_w007
268	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	8	w008	window_13p8	265	13.799908320389276	13.799908320389276	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	0.5613969745728461	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w008/strict_continuum_anchor.lambda	5797e825e4c6cd5a59e2cc5a5e36940d0ba149f20340a55934be09f172095b37	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t268_m2p50_a0p50_q4p00_i0p05_w008
269	26	31	m2p50_a0p50_q4p00_i0p05	2.50	0.50	4.00	9	w009	window_27p5	334	27.513091575690556	27.513091575690556	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	1.0139320219977885	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w009/strict_continuum_anchor.lambda	02feaf67a3a60f2699c2d37af292482df3aaf64119571c73370a59f2c2945f23	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/disk_envelope_m2p50_a0p50_q4p00_i0p05_rt.para	88cbf98cbe10d9aaa3747f73880097fbc7bf5bdd4feb42372adc6bfade232e5a	26	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p50_q4p00_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t269_m2p50_a0p50_q4p00_i0p05_w009
270	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	0	w000	near_ir_short	2	0.9946761707696127	0.9946761707696127	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.032824313635397222	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w000/strict_continuum_anchor.lambda	958b10dda90471bb610395d7fe4ffc4a8c52cf9552775fb9f72f08df4d0897c3	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t270_m2p50_a0p60_q3p25_i0p05_w000
271	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	1	w001	near_ir_short	21	1.2028117593024095	1.2028117593024095	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.039692788056979511	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w001/strict_continuum_anchor.lambda	03eac41388c201eb0d3587e76e6cdbb0a254d084dea08a854af129f7798c686d	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t271_m2p50_a0p60_q3p25_i0p05_w001
272	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	2	w002	near_ir_short	43	1.4987957445436022	1.4987957445436022	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.049460259569938873	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w002/strict_continuum_anchor.lambda	5e5ede487ce8e28395d8732fcd14cbdcf044a502bbc451f3e32a4d760288e0ce	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t272_m2p50_a0p60_q3p25_i0p05_w002
273	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	3	w003	near_ir_rise	59	1.7588530996181813	1.7588530996181813	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.058042152287399985	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w003/strict_continuum_anchor.lambda	6096fee96dea6c68611a03b186f6797670dfd3a73c98ffae6e4e90e535aa1aee	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t273_m2p50_a0p60_q3p25_i0p05_w003
274	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	4	w004	near_ir_rise	81	2.1916659199557045	2.1916659199557045	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.072324975358538254	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w004/strict_continuum_anchor.lambda	adcd8c330cb64fdf6cd13feaf0fe06ed6c9726df6e30e2a5ad9b3c488f684d87	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t274_m2p50_a0p60_q3p25_i0p05_w004
275	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	5	w005	near_ir_rise	96	2.546352514425122	2.546352514425122	NIRSpec	true	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.084029632976029028	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w005/strict_continuum_anchor.lambda	91d915d166c5e6bb5cb007f0659a7d85b73c54677f8d267a3239a12d70dd3290	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t275_m2p50_a0p60_q3p25_i0p05_w005
276	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	6	w006	window_3p9	139	3.9143995604061015	3.9143995604061015	NIRSpec	true	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.12917518549340135	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w006/strict_continuum_anchor.lambda	3f9b717a21e711e16c54ebd68a2308d823da5c67f37df6ad2ddbe13da82b8010	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t276_m2p50_a0p60_q3p25_i0p05_w006
277	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	7	w007	window_5p4	171	5.3906283153397085	5.3906283153397085	MIRI	false	support_zoom_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	0.28389073440621038	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w007/strict_continuum_anchor.lambda	5f63ad070f3c845a8f617a8a81a0c499df4a74529835dbb910e3bc7165189b12	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t277_m2p50_a0p60_q3p25_i0p05_w007
278	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	8	w008	window_13p8	265	13.799908320389276	13.799908320389276	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	0.5613969745728461	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w008/strict_continuum_anchor.lambda	5797e825e4c6cd5a59e2cc5a5e36940d0ba149f20340a55934be09f172095b37	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t278_m2p50_a0p60_q3p25_i0p05_w008
279	27	32	m2p50_a0p60_q3p25_i0p05	2.50	0.60	3.25	9	w009	window_27p5	334	27.513091575690556	27.513091575690556	MIRI	false	zoom_n1201	3.9933471945199667	1201	1201	1502.4989583259237	1.2510399319949406	2.4822220872915486e-06	1.0139320219977885	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w009/strict_continuum_anchor.lambda	02feaf67a3a60f2699c2d37af292482df3aaf64119571c73370a59f2c2945f23	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/disk_envelope_m2p50_a0p60_q3p25_i0p05_rt.para	a6c20ce0f0a9d5915b50822cf9af5d2301203637367c9189cfb2cdfc6795867e	27	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p25_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t279_m2p50_a0p60_q3p25_i0p05_w009
280	28	34	m2p50_a0p60_q3p75_i0p05	2.50	0.60	3.75	0	w000	near_ir_short	2	0.9946761707696127	0.9946761707696127	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.032824313635397222	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w000/strict_continuum_anchor.lambda	958b10dda90471bb610395d7fe4ffc4a8c52cf9552775fb9f72f08df4d0897c3	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/disk_envelope_m2p50_a0p60_q3p75_i0p05_rt.para	e0b0efa7f4e805781683f29c78b70104557618cf83424ffd2a84c548487275dd	28	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t280_m2p50_a0p60_q3p75_i0p05_w000
281	28	34	m2p50_a0p60_q3p75_i0p05	2.50	0.60	3.75	1	w001	near_ir_short	21	1.2028117593024095	1.2028117593024095	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.039692788056979511	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w001/strict_continuum_anchor.lambda	03eac41388c201eb0d3587e76e6cdbb0a254d084dea08a854af129f7798c686d	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/disk_envelope_m2p50_a0p60_q3p75_i0p05_rt.para	e0b0efa7f4e805781683f29c78b70104557618cf83424ffd2a84c548487275dd	28	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t281_m2p50_a0p60_q3p75_i0p05_w001
282	28	34	m2p50_a0p60_q3p75_i0p05	2.50	0.60	3.75	2	w002	near_ir_short	43	1.4987957445436022	1.4987957445436022	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.049460259569938873	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w002/strict_continuum_anchor.lambda	5e5ede487ce8e28395d8732fcd14cbdcf044a502bbc451f3e32a4d760288e0ce	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/disk_envelope_m2p50_a0p60_q3p75_i0p05_rt.para	e0b0efa7f4e805781683f29c78b70104557618cf83424ffd2a84c548487275dd	28	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t282_m2p50_a0p60_q3p75_i0p05_w002
283	28	34	m2p50_a0p60_q3p75_i0p05	2.50	0.60	3.75	3	w003	near_ir_rise	59	1.7588530996181813	1.7588530996181813	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.058042152287399985	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w003/strict_continuum_anchor.lambda	6096fee96dea6c68611a03b186f6797670dfd3a73c98ffae6e4e90e535aa1aee	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/disk_envelope_m2p50_a0p60_q3p75_i0p05_rt.para	e0b0efa7f4e805781683f29c78b70104557618cf83424ffd2a84c548487275dd	28	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t283_m2p50_a0p60_q3p75_i0p05_w003
284	28	34	m2p50_a0p60_q3p75_i0p05	2.50	0.60	3.75	4	w004	near_ir_rise	81	2.1916659199557045	2.1916659199557045	NIRSpec	false	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.072324975358538254	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w004/strict_continuum_anchor.lambda	adcd8c330cb64fdf6cd13feaf0fe06ed6c9726df6e30e2a5ad9b3c488f684d87	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/disk_envelope_m2p50_a0p60_q3p75_i0p05_rt.para	e0b0efa7f4e805781683f29c78b70104557618cf83424ffd2a84c548487275dd	28	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t284_m2p50_a0p60_q3p75_i0p05_w004
285	28	34	m2p50_a0p60_q3p75_i0p05	2.50	0.60	3.75	5	w005	near_ir_rise	96	2.546352514425122	2.546352514425122	NIRSpec	true	full_n2401	1	2401	2401	6000	2.4989587671803415	4.9582515221832172e-06	0.084029632976029028	jwst_mcfost/runs/strict_continuum_3d_q_v1/anchors/w005/strict_continuum_anchor.lambda	91d915d166c5e6bb5cb007f0659a7d85b73c54677f8d267a3239a12d70dd3290	41001	128000	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/disk_envelope_m2p50_a0p60_q3p75_i0p05_rt.para	e0b0efa7f4e805781683f29c78b70104557618cf83424ffd2a84c548487275dd	28	jwst_mcfost/runs/strict_continuum_3d_q_v1/models/m2p50_a0p60_q3p75_i0p05/temperature	jwst_mcfost/runs/strict_continuum_3d_q_v1/rt_tasks/t285_m2p50_a0p60_q3p75_i0p05_w005
